id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,featured,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
125111_sfpl,SF Public Library,Activity: Shut Up and Write,"Write quietly with other adults. Settle in with a brief check-in, and then hit your flow state without distractions.&nbsp;Write for up to two hours…",2026/03/05 12:00:00 AM,2026/03/05 12:00:00 AM,,12:30:00,14:30:00,https://sfpl.org/events/2026/03/05/activity-shut-and-write,false,,Glen Park,https://sfpl.org//sites/default/files/2025-10/25546.png,Library Events,TAY (Ages 18-24),,,,,2825 Diamond Street,415-355-2858,gpamgr@sfpl.org,,37.733940000001,-122.433903000002,POINT (-122.433903 37.73394),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
136323_sfpl,SF Public Library,Tutorial: 預約圖書館員 / Book a Librarian,單對單諮詢服務。服務包括學習使用蘋果及安卓手機、網上資料查詢、及更多。&nbsp;每節課程為20分鐘，需提前預約。&nbsp;One-on-one information session. Services can include tech questions for iPhone or…,2026/02/24 12:00:00 AM,2026/02/24 12:00:00 AM,,10:30:00,12:00:00,https://sfpl.org/events/2026/02/24/tutorial-yuyuetushuguanyuan-book-librarian,false,,Chinatown/Him Mark Lai,https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png,Library Events,TAY (Ages 18-24),,,,Chinese,1135 Powell Street,415-355-2888,chimgr@sfpl.org,,37.795230000001,-122.410197000002,POINT (-122.410197 37.79523),Chinatown,3,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
118124_sfpl,SF Public Library,Storytime: For Preschoolers,"Books, songs, fingerplays and more for ages 3–5.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/03/06 12:00:00 AM,2026/03/06 12:00:00 AM,,15:00:00,15:30:00,https://sfpl.org/events/2026/03/06/storytime-preschoolers,false,,Marina,https://sfpl.org//sites/default/files/topics/StorytimeforPreschoolers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5), Families with children below 18 years old",,,,,1890 Chestnut Street,415-355-2823,marmgr@sfpl.org,,37.801314000001,-122.434182000002,POINT (-122.434182 37.801314),Marina,2,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42629_rpd,SF Rec Park,Family Workshop: Upcycled Treehouses,"Jump into  Spring with this hands-on workshop that promises fun     for kids and their caregivers!  Discover the joy of creativity as you design     and build imaginative model  treehouses using recycled materials. Participants     will work with an assortment of  recyclables and mixed media, including     cardboard, paper, fabric, wooden  sticks, and paint. This workshop not only     encourages sustainability, but also  ignites the imagination! Join us to     create something special that your  child can take home and cherish for years     to come. Adult participation is  required. Spaces     are limited. If you have more than 1  child participating, you must enroll for     2 spaces.",2026/05/23 12:00:00 AM,2026/05/23 12:00:00 AM,Sa,11:00:00,13:00:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
148524_sfpl,SF Public Library,Tutorial: Basic Tech Help,"Reserve one-on-one tech assistance with one of our Librarians.&nbsp;Sessions cover Basic computer skills, Email setup, Google Docs, Microsoft Office…",2026/03/11 12:00:00 AM,2026/03/11 12:00:00 AM,,13:00:00,13:30:00,https://sfpl.org/events/2026/03/11/tutorial-basic-tech-help-0,false,,Excelsior,https://sfpl.org//sites/default/files/topics/Tech%20Time%20Website%20Banner%20951x469.png,Library Events,TAY (Ages 18-24),,,,,4400 Mission Street,415-355-2868,excmgr@sfpl.org,,37.727028000001,-122.433246000002,POINT (-122.433246 37.727028),Outer Mission,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42498_rpd,SF Rec Park,Young People's Teen Musical Theatre Company,"Young People's Teen Musical Theatre Company    (YPTMTC) is a musical theatre program for teens in the Bay Area. YPTMTC offers training and performance    opportunities in dance, theatre, voice, and stage craft. Previous experience    is not required. For show title and audition information visit yptmtc.org.    Questions? Email director@yptmtc.org",2026/03/18 12:00:00 AM,2026/05/02 12:00:00 AM,"W,F,Sa",16:30:00,18:00:00,sfrecpark.org/register,true,,HARVEY MILK CENTER FOR THE ARTS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,50 Scott St,(415) 554-8742,,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42329_rpd,SF Rec Park,Learn to Swim - Level 1,"This class is designed to orient participants to the aquatic environment and to help them gain basic aquatic skills. In addition, participants start learning about how to be safe around water. Children must be 48 to participate.          Registration is limited to one class per participant.",2026/03/17 12:00:00 AM,2026/05/22 12:00:00 AM,TBD,00:00:00,00:00:00,sfrecpark.org/register,true,,SAN FRANCISCO RECREATION & PARKS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,501 Stanyan St,(415) 831-2700,,,37.772208000001,-122.454477000002,POINT (-122.454477 37.772208),Golden Gate Park,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41028_rpd,SF Rec Park,Aquatics - Preschool Swim,"This level continues to focus on building more comfort and enjoyment in the water using songs, games and play. While introducing more structured play in the areas of bobbing, breath control, floating, gliding and kicking on front and back, in addition to arm rotations and other elementary skills. Children ages 3 and under are required to wear swim diapers while in the pool. The ratio is 1 adult per child. Swim classes are limited to one class per person per session.",2026/01/10 12:00:00 AM,2026/03/07 12:00:00 AM,Sa,09:45:00,10:15:00,sfrecpark.org/register,true,,HAMILTON SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,1900 Geary Blvd,(415) 292-2008,,,37.784394000001,-122.435082000002,POINT (-122.435082 37.784394),Japantown,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42545_rpd,SF Rec Park,Archery - Indoor Target League,"A mixed    format indoor archery league (Adults 20yds, Youth 10yds). The league is a    great way to learn how to score with other archers of all ages, skill levels    & bow styles. Bow categories are: Olympic Recurve, Barebow Recurve,    Traditional, Compound Freestyle, and Compound Bowhunter. While usage of your    own equipment is recommended, barebow recurve & barebow compound    equipment is available for league use. League schedule is comprised of a    5-week season, followed by a finals competition. Awards will be given at    season's end. Please contact joe.arnaldo@sfgov.org for more information.",2026/04/22 12:00:00 AM,2026/05/13 12:00:00 AM,W,17:45:00,19:45:00,sfrecpark.org/register,true,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens; Teens; TAY,,,,,251 - 18th Ave,(415) 666-7020,,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42700_rpd,SF Rec Park,Rec and Parkour,"Parkour builds physical and mental strength using only your environment and body so that you can move more quickly, confidently, and creatively. This class utilizes indoor and outdoor environments to teach the fundamentals or gives you a space to sharpen them if you already have a little experience. All you need is athletic shoes and a bottle of water.",2026/04/28 12:00:00 AM,2026/05/19 12:00:00 AM,T,17:15:00,18:15:00,sfrecpark.org/register,true,,GLEN CANYON REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens,,,,,70 Elk St,(415) 337-4705,,,37.736199000001,-122.440045500002,POINT (-122.4400455 37.736199),Glen Park,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42959_rpd,SF Rec Park,YEP! Workshop Series,"Step into your future with Pathways & Possibilities - a creative and empowering workshop designed just for teens. Through the art of vision boarding, participants will explore their goals, passions, and dreams, transforming them into vibrant visual representations. Whether you're dreaming big or just figuring things out, this hands-on experience will help you clarify your path, boost your confidence, and connect with others who are on their own journeys. Let your imagination lead the way!",2026/04/29 12:00:00 AM,2026/04/29 12:00:00 AM,W,16:00:00,18:00:00,sfrecpark.org/register,false,,CROCKER AMAZON PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,700 Moscow St @ Italy St,(415) 337-4708,,,37.716615000001,-122.431491000002,POINT (-122.431491 37.716615),Excelsior,11,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
149938_sfpl,SF Public Library,Dialogue: West Portal History Night,"Join this event to learn about the history of your neighborhood with the&nbsp;Western Neighborhoods Project, and share&nbsp;your stories&nbsp;about…",2026/02/17 12:00:00 AM,2026/02/17 12:00:00 AM,,18:00:00,19:30:00,https://sfpl.org/events/2026/02/17/dialogue-west-portal-history-night,false,,West Portal,https://sfpl.org//sites/default/files/2026-01/27430.jpg,Library Events,TAY (Ages 18-24),,,,,190 Lenox Way,415-355-2886,wpomgr@sfpl.org,,37.741365000001,-122.466163500002,POINT (-122.4661635 37.741365),West of Twin Peaks,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
124923_sfpl,SF Public Library,Storytime: For Families,Playtime to follow storytime.,2026/03/03 12:00:00 AM,2026/03/03 12:00:00 AM,,10:30:00,11:15:00,https://sfpl.org/events/2026/03/03/storytime-families-0,false,,Main Library,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
150721_sfpl,SF Public Library,Activity: Mini-Makers,"Hands-on maker fun encouraging, curiosity, creativity&nbsp;and the use of fine and gross motor skills. From art projects, to playdough, to learning…",2026/03/05 12:00:00 AM,2026/03/05 12:00:00 AM,,11:00:00,11:30:00,https://sfpl.org/events/2026/03/05/activity-mini-makers,false,,Merced,https://sfpl.org//sites/default/files/topics/MakeDo.png,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,155 Winston Drive,415-355-2825,mermgr@sfpl.org,,37.726713000001,-122.474461500002,POINT (-122.4744615 37.726713),West of Twin Peaks,7,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
41281_rpd,SF Rec Park,Guitar: Beginner,"This    Beginning Guitar class is for newcomers or any guitarist who wants to fill in    the gaps and develop a solid foundation for making music on the guitar. This    class teaches students proper guitar techniques (including finger picking and    strumming), how to read music, musicianship skills, how to practice and play    with others. We have lots of fun and play a variety of folk and blues music.    Students must bring their own acoustic guitar!",2026/01/08 12:00:00 AM,2026/03/05 12:00:00 AM,Th,18:00:00,19:00:00,sfrecpark.org/register,true,,SUNSET REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,2201 Lawton St @ 29th Ave,(415) 242-1070,,,37.757223000001,-122.486683500002,POINT (-122.4866835 37.757223),Sunset/Parkside,4,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42615_rpd,SF Rec Park,Art Exploration,"Through    this hands-on class, students will work independently and have opportunities    to collaborate with others to make two-dimensional collages, drawings, and    paintings and build three-dimensional structures inspired by parallels with    natural/urban settings. The projects aim to empower students to participate    in developing their creativity and engagement by using traditional art    supplies like paint, markers, colored pencils, and an array of recycled    materials, such as fabric scraps, cardboard, tin cans, magazines, and wooden    pieces.",2026/03/26 12:00:00 AM,2026/05/28 12:00:00 AM,Th,16:00:00,17:00:00,sfrecpark.org/register,true,,HARVEY MILK CENTER FOR THE ARTS,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Children; Pre-Teens,,,,,50 Scott St,(415) 554-8742,,,37.769499000001,-122.434623000002,POINT (-122.434623 37.769499),Haight Ashbury,8,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
126849_sfpl,SF Public Library,Workshop: Tween Creative Writing Group,"Do you enjoy penning poetry, crafting comics or spinning stories? Bring your imagination to our writing group, where we will write together on…",2026/03/07 12:00:00 AM,2026/03/07 12:00:00 AM,,15:00:00,16:30:00,https://sfpl.org/events/2026/03/07/workshop-tween-creative-writing-group,false,,Western Addition,https://sfpl.org//sites/default/files/2025-07/23136.png,Library Events,"Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18), Children/Pre-Teens (Ages 5-13)",,,,,1550 Scott Street,415-355-5727,wsamgr@sfpl.org,,37.784151000001,-122.437750500002,POINT (-122.4377505 37.784151),Japantown,5,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42777_rpd,SF Rec Park,Ceramics Open Studio,"For    enrolled ceramics students at the Sharon Art Studio who want more, we offer    Open Studio! Students can practice wheel throwing, hand building, and glaze    or trim their pieces. There is no instruction given during open studio time.    All firing is done by instructor without an additional charge. All    participants MUST be enrolled in a ceramics course in order to register for    open studio. Please note, registration for open studio is done at Sharon Art    Studio only, no online registration available.",2026/03/25 12:00:00 AM,2026/05/20 12:00:00 AM,W,13:30:00,15:30:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
42768_rpd,SF Rec Park,Ceramics - Sharon Art Studio,"This    class introduces hand building techniques including pinch, coil, and slab    construction, and basic wheel throwing techniques of wedging, centering,    throwing cups and bowls, and trimming. Instructor provides individual    guidance for all skill levels. Surface decoration and glazing techniques will    also be explored. Clay is available for purchase at the studio with a    100-pound clay limit per session. No outside clay or glazes allowed. Students    must purchase a basic pottery tool kit prior to the first day of class.    Suggested materials list can be found at sharonartstudio.org. Students may    enroll in only one ceramics class per session. Note: New students (new to    ceramics or Sharon Art Studio) must attend the first three classes. All skill    levels welcome.",2026/03/26 12:00:00 AM,2026/05/21 12:00:00 AM,Th,10:00:00,13:00:00,sfrecpark.org/register,true,,SHARON ART STUDIO,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,Golden Gate Park,(415) 753-7006,,,,,,,,2026/02/14 12:00:00 AM,2026/02/14 07:06:56 AM
